Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Zambia,ZMB,2001,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.77597648298214
Zambia,ZMB,2000,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.66252763935013
Zambia,ZMB,1999,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.58856321138261
Zambia,ZMB,1998,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.54304085130925
Zambia,ZMB,1997,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.51133635354803
Zambia,ZMB,1996,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.49100199060306
Zambia,ZMB,1995,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.48245156224034
Zambia,ZMB,1994,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.47210835496607
Zambia,ZMB,1993,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.45208367389782
Zambia,ZMB,1992,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.42009445830852
Zambia,ZMB,1991,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.37832943802789
Zambia,ZMB,1990,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.32830700785424
Zambia,ZMB,1989,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.27308937964613
Zambia,ZMB,1988,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.21596929695393
Zambia,ZMB,1987,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.15634415255418
Zambia,ZMB,1986,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.09233842451296
Zambia,ZMB,1985,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.03125024656074
Zambia,ZMB,1984,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,4.95381842933427
Zambia,ZMB,1983,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,4.84643863524071
Zambia,ZMB,1982,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,4.75367762357567
Zambia,ZMB,1981,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,4.70459627687958
Zambia,ZMB,1980,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,4.69200573935471
Zambia,ZMB,1979,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,4.73681542118542
Zambia,ZMB,1978,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,4.83732091635414
Zambia,ZMB,1977,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,4.92632875120827
Zambia,ZMB,1976,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,4.99294915513212
Zambia,ZMB,1975,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.06600490748745
Zambia,ZMB,1974,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.15180895228506
Zambia,ZMB,1973,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.25324090643987
Zambia,ZMB,1972,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.36612694965102
Zambia,ZMB,1971,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.47868548291274
Zambia,ZMB,1970,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.58305192336272
Zambia,ZMB,1969,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.65133910300321
Zambia,ZMB,1968,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.67368672120583
Zambia,ZMB,1967,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.6800622306525
Zambia,ZMB,1966,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.68985309751875
Zambia,ZMB,1965,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.7096882773568
Zambia,ZMB,1964,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.73695340280148
Zambia,ZMB,1963,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.76939548059796
Zambia,ZMB,1962,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.80642000158115
Zambia,ZMB,1961,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.84325547887578
Zambia,ZMB,1960,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.87707074507154
Zambia,ZMB,2024,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.88275676597105
Zambia,ZMB,2023,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.85484876979383
Zambia,ZMB,2022,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.82054018432509
Zambia,ZMB,2021,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.77508851335341
Zambia,ZMB,2020,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.72030888541883
Zambia,ZMB,2019,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.66749138885669
Zambia,ZMB,2018,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.62235958774193
Zambia,ZMB,2017,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.58235026410036
Zambia,ZMB,2016,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.54707649242455
Zambia,ZMB,2015,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.51453611257326
Zambia,ZMB,2014,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.47153574159823
Zambia,ZMB,2013,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.41102389986681
Zambia,ZMB,2012,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.33899280537467
Zambia,ZMB,2011,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.25772289124704
Zambia,ZMB,2010,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.16951535141145
Zambia,ZMB,2009,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.07897171402772
Zambia,ZMB,2008,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.99236359397153
Zambia,ZMB,2007,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.91082238901336
Zambia,ZMB,2006,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.83789098653375
Zambia,ZMB,2005,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.77511804093929
Zambia,ZMB,2004,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.72511584042721
Zambia,ZMB,2003,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.68447466545254
Zambia,ZMB,2002,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.64958068087992
Zambia,ZMB,2001,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.62109046690196
Zambia,ZMB,2000,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.59796877525493
Zambia,ZMB,1999,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.58101658903569
Zambia,ZMB,1998,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.56383950043614
Zambia,ZMB,1997,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.54394396307874
Zambia,ZMB,1996,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.52302737437215
Zambia,ZMB,1995,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.5029421643059
Zambia,ZMB,1994,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.48360398213403
Zambia,ZMB,1993,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.46533954362857
Zambia,ZMB,1992,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.44781608661775
Zambia,ZMB,1991,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.43220888299656
Zambia,ZMB,1990,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.41970599993796
Zambia,ZMB,1989,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.38495974146118
Zambia,ZMB,1988,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.3096247453532
Zambia,ZMB,1987,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.23084269577105
Zambia,ZMB,1986,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.16917561885863
Zambia,ZMB,1985,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.11162264148778
Zambia,ZMB,1984,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.08486579506381
Zambia,ZMB,1983,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.10848486466082
Zambia,ZMB,1982,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.13646784764771
Zambia,ZMB,1981,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.1491029709301
Zambia,ZMB,1980,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.16707975955561
Zambia,ZMB,1979,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.1962259398214
Zambia,ZMB,1978,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.23866214537945
Zambia,ZMB,1977,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.2927597867708
Zambia,ZMB,1976,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.35472960580172
Zambia,ZMB,1975,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.42148384999575
Zambia,ZMB,1974,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.49066843726309
Zambia,ZMB,1973,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.56043080768507
Zambia,ZMB,1972,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.62944747192934
Zambia,ZMB,1971,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.69601931026101
Zambia,ZMB,1970,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.75919714333949
Zambia,ZMB,1969,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.81079565931206
Zambia,ZMB,1968,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.84696868919485
Zambia,ZMB,1967,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.87714336842613
Zambia,ZMB,1966,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.91026358247352
Zambia,ZMB,1965,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.95026358170309
Zambia,ZMB,1964,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.99569002982377
Zambia,ZMB,1963,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.0473288891264
Zambia,ZMB,1962,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.10204894466767
Zambia,ZMB,1961,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.1486881070223
Zambia,ZMB,1960,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.1809663903845
Zambia,ZMB,2024,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.99021415672941
Zambia,ZMB,2023,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.98150512741112
Zambia,ZMB,2022,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.96600191881636
Zambia,ZMB,2021,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.93875000431575
Zambia,ZMB,2020,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.89805524328792
Zambia,ZMB,2019,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.85472380577021
Zambia,ZMB,2018,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.81488229676608
Zambia,ZMB,2017,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.7744377969567
Zambia,ZMB,2016,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.73203189120877
Zambia,ZMB,2015,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.68694783439006
Zambia,ZMB,2014,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.62672512242003
Zambia,ZMB,2013,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.54340044258458
Zambia,ZMB,2012,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.44456996395344
Zambia,ZMB,2011,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.33302257217907
Zambia,ZMB,2010,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.20913388515272
Zambia,ZMB,2009,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.07572933654807
Zambia,ZMB,2008,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.94263672492057
Zambia,ZMB,2007,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.81244374417332
Zambia,ZMB,2006,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.69174518112238
Zambia,ZMB,2005,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.58386864325664
Zambia,ZMB,2004,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.49366501967538
Zambia,ZMB,2003,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.41980564765019
Zambia,ZMB,2002,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.35560020537713
Zambia,ZMB,2001,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.29654212270608
Zambia,ZMB,2000,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.24340305736078
Zambia,ZMB,1999,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.20507317245348
Zambia,ZMB,1998,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.17028676417318
Zambia,ZMB,1997,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.13284859975893
Zambia,ZMB,1996,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.0949088225508
Zambia,ZMB,1995,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.06103111129353
Zambia,ZMB,1994,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.02894678788483
Zambia,ZMB,1993,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,3.99874907035936
Zambia,ZMB,1992,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,3.96999494167502
Zambia,ZMB,1991,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,3.94374766598698
Zambia,ZMB,1990,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,3.92123626932499
Zambia,ZMB,1989,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,3.87862452723558
Zambia,ZMB,1988,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,3.81187303940337
Zambia,ZMB,1987,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,3.76320310058386
Zambia,ZMB,1986,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,3.7385089772384
Zambia,ZMB,1985,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,3.7199871090457
Zambia,ZMB,1984,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,3.73619417594088
Zambia,ZMB,1983,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,3.78757089387601
Zambia,ZMB,1982,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,3.81806674821038
Zambia,ZMB,1981,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,3.83185240093958
Zambia,ZMB,1980,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,3.86463938494867
Zambia,ZMB,1979,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,3.91847042873385
Zambia,ZMB,1978,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,3.99192540952511
Zambia,ZMB,1977,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.07799725822292
Zambia,ZMB,1976,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.16706125401584
Zambia,ZMB,1975,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.25312165723242
Zambia,ZMB,1974,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.33369289924407
Zambia,ZMB,1973,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.40474261236254
Zambia,ZMB,1972,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.46752850147006
Zambia,ZMB,1971,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.53038598287161
Zambia,ZMB,1970,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.59777713080442
Zambia,ZMB,1969,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.65093465084788
Zambia,ZMB,1968,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.68503270186253
Zambia,ZMB,1967,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.71804496313594
Zambia,ZMB,1966,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.75114597721567
Zambia,ZMB,1965,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.7822648397328
Zambia,ZMB,1964,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.81205733536751
Zambia,ZMB,1963,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.83837512213852
Zambia,ZMB,1962,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.86160897731293
Zambia,ZMB,1961,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.88844699724393
Zambia,ZMB,1960,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.92279412705603
Zambia,ZMB,2024,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.8395243162499
Zambia,ZMB,2023,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.78593374276358
Zambia,ZMB,2022,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.73734809655213
Zambia,ZMB,2021,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.69403579480618
Zambia,ZMB,2020,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.65154921353103
Zambia,ZMB,2019,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.5977976944848
Zambia,ZMB,2018,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.52840234308112
Zambia,ZMB,2017,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.44751388109335
Zambia,ZMB,2016,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.35790201466047
Zambia,ZMB,2015,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.26284167148497
Zambia,ZMB,2014,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.16798013972806
Zambia,ZMB,2013,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.07895282573342
Zambia,ZMB,2012,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.99615263507452
Zambia,ZMB,2011,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.92134100088856
Zambia,ZMB,2010,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.85567316003057
Zambia,ZMB,2009,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.80073065678614
Zambia,ZMB,2008,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.75682220543508
Zambia,ZMB,2007,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.72169139119444
Zambia,ZMB,2006,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.69443052392534
Zambia,ZMB,2005,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.67264756304108
Zambia,ZMB,2004,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.65357524286046
Zambia,ZMB,2003,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.6323826519395
Zambia,ZMB,2002,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.60983231794897
Zambia,ZMB,2001,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.58874126572695
Zambia,ZMB,2000,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.56988381753081
Zambia,ZMB,1999,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.5564128167094
Zambia,ZMB,1998,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.54700123097492
Zambia,ZMB,1997,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.539785992401
Zambia,ZMB,1996,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.53516987660551
Zambia,ZMB,1995,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.53453427627465
Zambia,ZMB,1994,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.51564433150361
Zambia,ZMB,1993,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.46275839111434
Zambia,ZMB,1992,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.40652186554427
Zambia,ZMB,1991,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.36502090903991
Zambia,ZMB,1990,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.32674576318908
Zambia,ZMB,1989,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.31228560844222
Zambia,ZMB,1988,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.33942027739693
Zambia,ZMB,1987,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.37109940484406
Zambia,ZMB,1986,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.38713417667533
Zambia,ZMB,1985,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.40156224762374
Zambia,ZMB,1984,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.42073907719006
Zambia,ZMB,1983,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.44683852714981
Zambia,ZMB,1982,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.47913072756542
Zambia,ZMB,1981,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.51721646007608
Zambia,ZMB,1980,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.56075166298196
Zambia,ZMB,1979,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.60868510641684
Zambia,ZMB,1978,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.66014035359483
Zambia,ZMB,1977,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.71326133984063
Zambia,ZMB,1976,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.76674217979194
Zambia,ZMB,1975,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.81978836782229
Zambia,ZMB,1974,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.86993403786067
Zambia,ZMB,1973,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.91387687874462
Zambia,ZMB,1972,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.95361211066661
Zambia,ZMB,1971,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.99457403490281
Zambia,ZMB,1970,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.03961786614441
Zambia,ZMB,1969,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.08478804167324
Zambia,ZMB,1968,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.13035894227078
Zambia,ZMB,1967,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.17713050017292
Zambia,ZMB,1966,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.21708593850391
Zambia,ZMB,1965,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.24532361312967
Zambia,ZMB,1964,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.26249683741752
Zambia,ZMB,1963,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.26750174395161
Zambia,ZMB,1962,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.26260384640689
Zambia,ZMB,1961,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.2584902419623
Zambia,ZMB,1960,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.26200601597345
Zambia,ZMB,2024,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.95232786399514
Zambia,ZMB,2023,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.90060790261702
Zambia,ZMB,2022,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.85010964163613
Zambia,ZMB,2021,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.80251068720436
Zambia,ZMB,2020,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.75052756283594
Zambia,ZMB,2019,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.68183623811102
Zambia,ZMB,2018,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.59440256831592
Zambia,ZMB,2017,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.49206539758396
Zambia,ZMB,2016,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.3776016144153
Zambia,ZMB,2015,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.25597674374974
Zambia,ZMB,2014,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.13403178369146
Zambia,ZMB,2013,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.01695541210088
Zambia,ZMB,2012,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.90641516780828
Zambia,ZMB,2011,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.80507686946971
Zambia,ZMB,2010,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.71249309450211
Zambia,ZMB,2009,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.62794498264171
